# Source-delivery lock for guest corresponding-source investigation.
# Columns: id<TAB>filename<TAB>bytes<TAB>sha256<TAB>official URL<TAB>relation
busybox-0023-Hackfix-to-disable-HW-acceleration-for-MD5-SHA1-on-x	busybox-0023-Hackfix-to-disable-HW-acceleration-for-MD5-SHA1-on-x.patch	1731	bb9858725f62c1aec9baeeace4a217a4a216ae8488a4a04e92fc225ef4f063c5	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/0023-Hackfix-to-disable-HW-acceleration-for-MD5-SHA1-on-x.patch	BusyBox Alpine patch from c3ef5d10
busybox-0024-umount-Implement-O-option-to-unmount-by-mount-option	busybox-0024-umount-Implement-O-option-to-unmount-by-mount-option.patch	6560	fe1b1ed4983c26960bf9d88062e52f6f1f2735a54d15234361d2b2c53eef14ce	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/0024-umount-Implement-O-option-to-unmount-by-mount-option.patch	BusyBox Alpine patch from c3ef5d10
busybox-0025-find-fix-xdev-depth-and-delete	busybox-0025-find-fix-xdev-depth-and-delete.patch	8172	d88146dbec6996345b825805408a8c855e616decb4ad25555012b37d605c6b62	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/0025-find-fix-xdev-depth-and-delete.patch	BusyBox Alpine patch from c3ef5d10
busybox-0026-awk.c-fix-CVE-2023-42366-bug-15874	busybox-0026-awk.c-fix-CVE-2023-42366-bug-15874.patch	926	34a52455ba3866c43d53558047fa40edba5118218930a3f860d1d343dc7d09a8	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/0026-awk.c-fix-CVE-2023-42366-bug-15874.patch	BusyBox Alpine patch from c3ef5d10
busybox-0027-awk-Mark-test-for-handling-of-start-of-word-pattern-	busybox-0027-awk-Mark-test-for-handling-of-start-of-word-pattern-.patch	1572	f478b2c38a12fad318b43839f4aa97c6116087d4c986ed6ce11320e19b8409c1	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/0027-awk-Mark-test-for-handling-of-start-of-word-pattern-.patch	BusyBox Alpine patch from c3ef5d10
busybox-0028-od-Skip-od-B-on-big-endian	busybox-0028-od-Skip-od-B-on-big-endian.patch	785	83483a14589224a6f7e7c03883abd8b54d68dc46f00628be59a61ecc68d79067	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/0028-od-Skip-od-B-on-big-endian.patch	BusyBox Alpine patch from c3ef5d10
busybox-0029-ash-reject-unknown-long-options	busybox-0029-ash-reject-unknown-long-options.patch	1500	4ed1b9592b75abb740878804dc8cc48cffc5e6da6cd6d4319a8c35082b6b1a77	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/0029-ash-reject-unknown-long-options.patch	BusyBox Alpine patch from c3ef5d10
busybox-0030-hexdump-Skip-a-single-test-on-big-endian-systems	busybox-0030-hexdump-Skip-a-single-test-on-big-endian-systems.patch	1101	a03e66c5768d4fa5acb2778943019c1ccc96c9f7f5b8b56206df917c9d28967c	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/0030-hexdump-Skip-a-single-test-on-big-endian-systems.patch	BusyBox Alpine patch from c3ef5d10
busybox-0031-syslogd-fix-wrong-OPT_locallog-flag-detection	busybox-0031-syslogd-fix-wrong-OPT_locallog-flag-detection.patch	1225	a4b8e95aefd53ac360bfc898f0f08ca7d86ef5178058a3499783a99e37247412	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/0031-syslogd-fix-wrong-OPT_locallog-flag-detection.patch	BusyBox Alpine patch from c3ef5d10
busybox-0032-lineedit-fix-some-tab-completions-written-to-stdout	busybox-0032-lineedit-fix-some-tab-completions-written-to-stdout.patch	1551	032a2e416980a21a6dca1b702543b29b675a8ef843998d9c24d31eacb7fc27cb	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/0032-lineedit-fix-some-tab-completions-written-to-stdout.patch	BusyBox Alpine patch from c3ef5d10
busybox-0033-lineedit-use-stdout-for-shell-history-builtin	busybox-0033-lineedit-use-stdout-for-shell-history-builtin.patch	1499	61265873d32d0d0b12c429a736de6c949f0dbcd434e1ead1765bf3fd19cfc084	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/0033-lineedit-use-stdout-for-shell-history-builtin.patch	BusyBox Alpine patch from c3ef5d10
busybox-0034-adduser-remove-preconfigured-GECOS-full-name-field	busybox-0034-adduser-remove-preconfigured-GECOS-full-name-field.patch	1602	b1b62318d5b4550c2a4ae6cad74330bbb9159dacdd8f0617759311d9d977dbbf	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/0034-adduser-remove-preconfigured-GECOS-full-name-field.patch	BusyBox Alpine patch from c3ef5d10
busybox-0035-cpio-map-F-to-file-long-option	busybox-0035-cpio-map-F-to-file-long-option.patch	998	6a65af49b8497220eb8ef502167d76bf12a30f7cf1a12eb620041e1efd0747b5	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/0035-cpio-map-F-to-file-long-option.patch	BusyBox Alpine patch from c3ef5d10
